Gas,"NFR/CRF Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",4C1,"Peatland - Grassland remaining Grassland - Carbon stock change","Rewetted fen",kilotonne,-,-,-,-,-,-,-,-,-,-,0.106810360813328,0.213620721626656,0.320431082439985,0.427241443253314,0.534051804066642,0.640862164879971,0.747672525693299,0.854482886506628,0.961293247319956,1.06810360813328,1.17491396894661,1.28172432975994,1.38853469057327,1.47827267032243,1.56801065007159,1.66369171536231,1.75342969511147,1.84316767486064,1.93290565460979,2.02902823064415,2.02158277556894,1.98717314692807,1.9475840775292
"Total GHGs in CO2 Eq.",4C2,"Forestry - Forest Land converted to Grassland - Direct N2O emissions from N Mineralization/Immobilization","Land converted from forest land",kilotonne,10.0246463085969,9.22009818764143,8.50300673474896,7.89630407585234,7.28785792971828,6.58915440158142,6.3199481166181,5.79897781726056,5.05682738978377,4.54266889174847,5.04329142122841,5.77244265596876,6.38300952137578,6.61115484271788,7.03636756715507,7.34008372331073,7.71694850508999,7.8309973299478,8.25105387420924,8.71959984524457,9.33662426697406,9.3368557051715,9.44105823485826,9.75363898608616,10.0706861915544,10.2245313874166,10.4395249232019,10.5594955912869,10.5874055671987,10.5667202536521,10.2454705633597,10.0429087978011,9.92628155588959
"Total GHGs in CO2 Eq.",4C2,"Forestry - Forest Land converted to Grassland - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,23.8546461236062,24.6367732826224,25.4262080271664,26.2323416224419,27.0531769192435,27.887389248199,28.72918509215,36.377776725672,29.7400978277754,30.3492034926066,252.796359431946,302.583358142776,288.279761617879,339.743606942791,242.108947984267,279.311313146145,234.776919129549,295.79576815818,271.769137664113,295.188742399471,300.741711233333,230.008293000684,227.090565201336,210.330667818817,276.47536446309,174.491021280085,207.374000490574,194.263201209287,141.675736274002,153.653378735151,182.12564886752,214.232835622214,190.624950582832
"Total GHGs in CO2 Eq.",4C2,"Forestry - Forest Land converted to Grassland - Carbon stock change","Land converted from forest land",kilotonne,169.473764816403,162.380652948268,154.136503240613,147.376270609809,140.615858870003,132.684157897215,130.436847649528,135.442870769657,115.325192005668,109.481037405528,462.126870646246,549.131708800238,534.966418043679,617.96020328721,471.841090627935,533.669053320373,469.4351063471,639.519957385723,607.727815314242,650.31283141197,667.372329018308,557.447779001671,554.289564994321,532.371243583904,565.606420906227,409.143315273913,463.08666312326,444.295539660984,362.937386865935,381.2787744777,418.967448958847,466.19024762372,427.960606186971
"Total GHGs in CO2 Eq.",4C2,"Peatland - Forest Land converted to Grassland - Carbon stock change","Extensive grassland drained",kilotonne,0.364027838266423,0.739143444721895,1.1145861805172,1.49039255998911,1.86664776703756,2.24345310283469,2.62083622487711,3.02570338381712,3.40162323165842,3.58975739189969,9.60922216070532,16.7665140597528,22.0058730492215,28.2189082086681,33.1528793156986,37.6807519433514,41.7633599299111,47.7212177293416,52.8109220931754,58.3980748113074,63.5973404015991,66.0603997385908,68.7405350784343,72.4420724169091,76.6798877872787,79.7005190194038,82.908524816204,86.5050530557397,88.6472164881157,90.9667929764155,88.7663481950107,85.3376578281561,83.2035309763266
"Total GHGs in CO2 Eq.",4C2,"Grassland mineral soils under LUC","Cropland converted to grassland",kilotonne,-4318.68706364843,-4372.56606665802,-4367.46983537311,-4350.57993807388,-4349.86421961027,-4325.85193251125,-4265.44782198262,-4217.28358275226,-4136.6174131001,-4033.28080750532,-3988.26295013571,-3940.67371842413,-3908.52455814269,-3846.53788263417,-3796.66879125664,-3776.41968894167,-3788.92129731096,-3772.24987594458,-3780.61205415357,-3792.11714489486,-3830.27545346889,-3784.50280260086,-3755.87319800726,-3747.02461277706,-3724.00329920997,-3682.98370096223,-3733.08673558089,-3713.37391115354,-3771.21283764988,-3741.08948790435,-3714.90800916894,-3704.59197692776,-3678.39031598594
"Total GHGs in CO2 Eq.",4C2,"Other LULUCF - Cropland converted to Grassland - Carbon stock change","Grassland miscellaneous",kilotonne,341.907862805564,424.479341963519,431.495866699243,406.824078651926,376.108571814002,489.264304427139,399.874403474763,390.3404246706,399.31660025792,321.809623942459,448.826172084644,482.245385479742,475.121466093409,432.629110540014,413.439976719326,412.462954590087,559.261382311295,494.121783331093,536.326928301604,495.145837878243,526.749722266366,364.145444167543,416.600479217834,412.359614468346,439.384310541228,298.395766394287,528.093356294331,444.078718725624,439.973368312139,305.610959600625,387.402840054693,389.080591430948,387.402840054693
"Total GHGs in CO2 Eq.",4C2,"Grassland mineral soils under LUC","Settlement converted to grassland",kilotonne,-376.322056448258,-376.507465479952,-363.870902086256,-374.034890708307,-378.279660191334,-375.099889267518,-371.314719514827,-361.697836400385,-361.571130527014,-357.778005994909,-358.098077655652,-368.313523816506,-369.970745290894,-379.06630903881,-373.746409588219,-386.355447614646,-384.774284048598,-374.288610777862,-374.972109607308,-366.615345985265,-358.445266631676,-365.834489657274,-365.378014483545,-380.510231793065,-378.836213586006,-382.067532356642,-383.59104293348,-377.751557849784,-366.441788399168,-372.994864854407,-382.168422746462,-379.702289594243,-379.106976406012
"Total GHGs in CO2 Eq.",4C2,"Other LULUCF - Settlements converted to Grassland - Carbon stock change","Grassland miscellaneous",kilotonne,-8.33081739034245,-6.39432534558118,-14.895368196785,-11.146662477545,-5.99488444373871,-8.76618443098795,-8.00707262131972,-7.5662607278059,-7.56035686240454,-13.0765039464808,-9.69640721195726,-11.6539267639414,-9.55353826148833,-10.7023319453648,-12.1474339010534,-12.1952362884083,-6.98372814853858,-11.0110729465257,-7.75728595943273,-12.3612161315342,-8.59039117993007,-9.87647458240303,-12.9272434440623,-6.95629361463266,-8.54880524990102,-12.1291867552372,-10.2953311409413,-7.26433524066328,-5.14986660336397,-11.3329579667897,-5.88765075114378,-5.88765075114378,-5.88765075114378
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Rewetted bog",kilotonne,1.12374166468302,2.32133280571895,3.51892394675486,4.71651508779082,5.91410622882675,7.11169736986265,8.30928851089858,9.50687965193454,10.7044707929704,11.9020619340064,14.1467431880591,16.3914244421118,18.6361056961645,19.7572471712951,20.8043372843119,21.8514273973287,22.8985175103454,23.9456076233622,24.992697736379,26.0397878493957,27.0868779624125,28.1339680754294,29.1810581884459,29.7590883664042,30.2279199782807,37.6847099580029,38.934241017859,39.9698428697144,44.6818901790029,53.2248934489911,55.7928281407528,57.9777983084362,60.5243708772365
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Rewetted fen",kilotonne,0.546105536951663,1.03906474525428,1.53202395355689,2.0249831618595,2.51794237016211,3.01090157846472,3.50386078676735,3.99681999506997,4.48977920337257,4.98273841167519,6.28650196545946,7.59026551924376,8.89402907302803,9.73107534837696,10.5681216237259,11.4051678990748,13.0149812830087,14.6247946669425,16.2346080508764,17.8444214348102,19.4542348187441,20.3712784159683,21.2883220131925,22.2053656104167,23.1224092076409,24.5151228873604,26.1094407393417,27.1298060848095,35.2886004190843,36.3126165443314,42.2436839350254,44.811447051523,47.3792101680204
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Domestic extraction",kilotonne,282.787174059635,282.021790148553,281.255406208533,280.488022239573,279.719638241675,278.950254214837,278.17987015906,277.409055110611,276.63780906949,275.866132035696,275.09402400923,274.321484990093,273.548708225322,273.52565671886,273.550247795708,273.574601126924,273.575215081583,273.5758307854,273.576448238376,273.577067440511,273.577688391804,273.578311092256,273.578935541866,273.563321885784,273.525409531509,273.335905839005,273.336224185865,273.336542532726,273.336860879586,273.184310881578,272.980387261133,272.867461732739,272.8677800796
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Industrial extraction",kilotonne,22.2291769758538,21.9284616031647,21.6294227864166,21.3303839696685,21.0313451529203,20.7323063361722,20.433267519424,20.1342287026759,19.8351898859277,19.5361510691796,19.2371122524315,18.9380734356833,18.6390346189352,19.0745757320716,19.5101168452081,19.9456579583445,19.5616588174389,19.1776596765333,18.7936605356277,18.4096613947221,18.0256622538165,18.0148390457073,18.0040158375981,17.9931926294889,17.9823694213796,17.605622789501,17.245785210702,17.1549571310771,12.4617959135866,12.3644829999848,10.2681846595833,10.3295986636002,10.3295986636002
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Near-natural bog",kilotonne,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546,2010.65672695546
"Total GHGs in CO2 Eq.",4D,"Peatland - Wetlands - Drainage and rewetting and other management of organic and mineral soils","Near-natural fen",kilotonne,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949,10.7244566719949
"Total GHGs in CO2 Eq.",4D1,"Peatland - Peat Extraction Remaining Peat Extraction - Carbon stock change","Industrial extraction",kilotonne,364.044668245767,371.042494169688,363.162891309417,354.612073402457,470.901093180188,555.4983165208,459.786689426823,395.533154536377,273.661987820907,407.709565251865,401.881662800699,445.852089772196,252.176988804462,490.663385511248,321.822706097932,379.937922889217,404.102880006372,244.138393195008,215.121446919354,247.918267310366,278.364754368044,232.940614030726,178.0285837,330.3294786,228.7295043,208.514522333334,194.436104011111,180.357685688889,166.279267366667,187.8308839,209.3025023727,151.036180533333,92.2418871000001
"Total GHGs in CO2 Eq.",4D1,"Peatland - Other Wetlands Remaining Other Wetlands - Carbon stock change","Rewetted bog",kilotonne,0.106726968565503,0.220467765121018,0.334208561676532,0.447949358232046,0.561690154787565,0.675430951343079,0.789171747898593,0.902912544454108,1.01665334100962,1.13039413756514,1.24413493412065,1.35787573067617,1.47161652723168,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.47864952925069,1.48102345665075,1.48666153422591,1.51455518117665,1.51455518117664,1.51455518117665,1.51455518117664,1.53849327159703,1.66794079357546,1.78402187093536,1.88346888539549
"Total GHGs in CO2 Eq.",4D1,"Peatland - Other Wetlands Remaining Other Wetlands - Carbon stock change","Rewetted fen",kilotonne,0.0331992590869052,0.0631676065368646,0.0931359539868238,0.123104301436783,0.153072648886742,0.183040996336702,0.213009343786661,0.24297769123662,0.27294603868658,0.302914386136539,0.332882733586499,0.362851081036458,0.392819428486416,0.394414747650301,0.396010066814186,0.397605385978072,0.446179345195595,0.494753304413115,0.543327263630636,0.591901222848159,0.640475182065683,0.646933758668814,0.653392335271952,0.65985091187509,0.66630948847822,0.701685358974406,0.749317302143433,0.762057092279759,1.20876163361737,1.22172336470753,1.58228928034478,1.73839066956389,1.89449205878299
"Total GHGs in CO2 Eq.",4D1,"Peatland - Other Wetlands Remaining Other Wetlands - Carbon stock change","Industrial extraction",kilotonne,184.32103087097,181.659973273554,178.998915676137,176.337858078721,173.676800481305,171.015742883889,168.354685286472,165.693627689056,163.032570091639,160.371512494223,157.710454896807,155.049397299391,152.388339701974,152.246682368734,152.105025035495,152.131112295736,147.985702704515,143.840293113295,139.694883522074,135.549473930853,131.418043055756,130.9983157044,130.592567069168,130.186818433935,129.781069798703,126.807592504448,122.745829799894,121.782336997373,82.2846807704809,81.3014805862843,63.3136734819058,63.4814180753864,63.6491626688669
"Total GHGs in CO2 Eq.",4D1,"Peatland - Other Wetlands Remaining Other Wetlands - Carbon stock change","Near-natural bog",kilotonne,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094,-1807.05912857094
"Total GHGs in CO2 Eq.",4D1,"Peatland - Other Wetlands Remaining Other Wetlands - Carbon stock change","Near-natural fen",kilotonne,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622,-11.6842252730622
"Total GHGs in CO2 Eq.",4D1,"Peatland - Peat Extraction Remaining Peat Extraction - Carbon stock change","Domestic extraction",kilotonne,1842.28794085616,1837.24313790616,1832.19833495616,1827.15353200616,1822.10872905616,1817.06392610616,1812.01912315616,1806.97432020615,1801.92951725616,1796.88471430616,1791.83991135616,1786.79510840615,1781.75030545616,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.43836716833,1781.33307516833,1781.08300666833,1779.84582566833,1779.84582566833,1779.84582566833,1779.84582566833,1778.78408746333,1777.45345981333,1776.715680827,1776.715680827
"Total GHGs in CO2 Eq.",4D1,"Peatland - Peat Extraction Remaining Peat Extraction - Carbon stock change","Domestic extraction",kilotonne,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585921,0.0916913278585925,0.0916913278585925,0.183382655717185,0.264837756526781,0.336056630287383,0.397039276998988,0.4477856966616,0.488295889275216,0.524394470707009,0.556081440956977,0.58335680002512,0.606220547911441,0.624672684615937,0.640691273463968
"Total GHGs in CO2 Eq.",4D2,"Peatland - Land converted for Peat Extraction - Carbon stock change","Industrial extraction",kilotonne,1.02044627700745,1.17421215436473,1.34195674784541,1.50970134132609,1.67744593480676,1.84519052828744,2.01293512176811,2.18067971524879,2.34842430872947,2.51616890221015,2.68391349569082,2.8516580891715,3.01940268265217,6.79249600450565,10.5655893263591,14.1709380547319,15.1146560999135,16.0583741450952,17.0020921902768,17.9458102354585,18.8755495645167,19.2050356361065,19.5205429915729,19.8360503470393,20.1515577025057,19.983813109025,21.0453375024443,21.2515278433179,21.6187460207874,21.7905747730987,22.2999556012866,22.6442660530479,22.4765214595672
"Total GHGs in CO2 Eq.",4D2,"Other LULUCF - Grassland converted to flooded land - Carbon stock change","Wetland miscellaneous",kilotonne,-,30.7266666666667,-,-,-,11,-,-,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,0.0160835863121266,5.18608358631213,0.0307683991878084,0.0307683991878084,0.0307683991878084,26.2841017325212,0.0329919719223111,0.0329919719223111,0.0329919719223111,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",4D2,"Peatland - Land converted for Peat Extraction - Carbon stock change","Domestic extraction",kilotonne,-,0.0916913278585921,0.173146428668189,0.244365302428791,0.305347949140397,0.356094368803008,0.396604561416624,0.432703142848416,0.464390113098384,0.491665472166528,0.514529220052849,0.532981356757344,0.548999945605372,0.715697103263601,0.879960713065362,1.04179077501066,1.04807517243282,1.05437747412114,1.06069768007562,1.06703579029626,1.07339180478306,0.988074395677425,0.913011117886949,0.847400755500967,0.79124330851948,0.744538776942488,0.707287160769992,0.67444715577932,0.646018761970472,0.687809479343448,0.668204307898248,0.653010747634872,0.640250735227963
"Total GHGs in CO2 Eq.",4D2,"Forestry - Forest Land converted to Other Wetlands - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,-,-,-,-,-,-,-,-,-,-,31.9811509374243,33.0799233762396,34.1740666979301,35.26847680707,36.3631820625139,37.4518551711159,38.5281090870212,39.5957811092044,40.6570152876268,41.7013195008266,42.7366991917984,43.7533018528779,44.5544669012697,24.3756590563268,18.5137266686221,314.650828913373,56.1528398507469,47.167886959596,214.363824794773,380.427770055374,104.775079868059,94.3510460277771,120.243866050344
"Total GHGs in CO2 Eq.",4D2,"Forestry - Forest Land converted to Other Wetlands - Carbon stock change","Land converted from forest land",kilotonne,-,-,-,-,-,-,-,-,-,-,49.7022690465763,51.4098837438029,53.1103042776534,54.8111394289023,56.5124332703664,58.2043524840738,59.876970889691,98.4677499526945,100.117026014103,101.739991024727,103.349086334233,104.929000048825,106.174099728439,74.8139858128733,28.7723923926028,489.00241848645,87.2677646733842,73.3041475777843,333.145249045281,591.227108026152,162.832138817272,146.632029712567,186.872354698189
"Total GHGs in CO2 Eq.",4D2,"Peatland - Forest Land converted to Other Wetlands - Carbon stock change","Rewetted bog",kilotonne,-,-,-,-,-,-,-,-,-,-,0.0994470144601359,0.198894028920271,0.298341043380408,0.397788057840544,0.497235072300678,0.596682086760816,0.69612910122095,0.795576115681084,0.895023130141221,0.994470144601359,1.09391715906149,1.19336417352163,1.29281118798177,1.34533547301941,1.38422451255294,2.06453686594647,2.18321063798687,2.28156655889197,2.72909159143533,3.51652222579052,3.63096339615065,3.72239909042232,3.86481190820109
"Total GHGs in CO2 Eq.",4D2,"Peatland - Cropland converted to Other Wetlands - Carbon stock change","Rewetted fen",kilotonne,-,-,-,-,-,-,-,-,-,-,0.0492910284057738,0.0985820568115476,0.147873085217321,0.197164113623095,0.246455142028869,0.295746170434643,0.345037198840416,0.394328227246192,0.443619255651965,0.492910284057738,0.542201312463511,0.591492340869284,0.640783369275057,0.690074397680834,0.739365426086607,0.78865645449238,0.837947482898153,0.88723851130393,0.936529539709699,0.985820568115476,0.985820568115476,0.985820568115476,0.985820568115476
"Total GHGs in CO2 Eq.",4E,"Peatland - Settlements - Drainage and rewetting and other management of organic and mineral soils","Settlement drained",kilotonne,15.3393440267737,15.2621921067373,15.2845029186648,15.1841104291887,15.1004002658067,14.9882914033034,14.9629755085911,14.9324447938163,14.9114420173804,14.8735384198862,14.7995048692265,14.673781369646,14.6552416898896,14.7292340308822,14.8823495258989,15.0511033922133,15.0439701904771,15.0662849632731,15.1397280879855,15.2116400211445,15.3306158765773,15.4370985174038,15.5405053431607,15.6786823183959,15.7785140454165,15.8829273969519,16.1427209258541,16.3868553188765,16.6395974719078,16.8825376892827,17.1117864332043,17.3500434022454,17.5879277403302
"Total GHGs in CO2 Eq.",4E1,"Settlement - Settlements remaining Settlements - Direct N2O emissions from N Mineralization/Immobilization","Settlement remaining settlement",kilotonne,107.228924358516,110.332268825073,113.085365264665,112.637866490772,113.764683544658,114.463964910724,115.539137190829,116.998530691186,119.496557970809,120.90963835953,125.012347400631,125.294380567052,126.143451658839,125.783355475644,128.491997291511,133.786711240123,137.661900184856,139.793493711236,142.268287265678,141.98520952239,141.683993392991,141.080831060607,139.942401771855,137.417166651265,135.553407342417,134.302231763278,131.283563118764,130.350214298235,126.563238914075,123.309290183036,120.225874385919,117.096882821914,113.964968119268
"Total GHGs in CO2 Eq.",4E1,"Peatland - Settlements remaining Settlements - Carbon stock change","Settlement drained",kilotonne,18.245442122388,19.4502011152947,20.7239164490888,21.8989879117976,23.0806047638363,24.2347734174276,25.4484327795729,26.652189216445,32.2186388436013,37.6380581423164,42.9325518856475,48.0843109366214,49.461409962559,50.8427345156161,52.2069532296063,53.5967680311151,54.9637948739811,56.3192011672085,57.6941836953867,59.0592962593129,60.4330059427211,61.8029749175128,62.6891266339836,63.5756146615769,64.4589355600545,65.339109101173,66.2161493116656,67.090069068113,67.9608843956604,68.8445838536072,69.7070578903828,70.5568266948982,71.1717128042142
"Total GHGs in CO2 Eq.",4E1,"Settlement - Settlements remaining Settlements - Carbon stock change","Settlement remaining settlement",kilotonne,1416.23105607723,1457.21862057933,1493.58026776256,1487.66990271056,1502.55238823238,1511.78817600869,1525.98856078096,1545.26356546134,1578.25636154147,1596.9196707425,1651.10637759082,1654.83132794799,1666.04547009737,1661.28947845168,1697.06398870567,1766.99416866254,1818.17590519695,1846.32902302321,1879.01497143348,1875.27620461525,1871.29787423129,1863.33157515291,1848.29571400675,1814.94354943099,1790.32785785022,1773.80289478476,1733.93368369568,1721.60643255565,1671.58977398101,1628.61309007979,1587.88872795687,1548.04390736847,1505.07071933851
"Total GHGs in CO2 Eq.",4E2,"Forestry - Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization","Land converted from forest land",kilotonne,27.8556282091108,26.7554328376322,25.5425636103771,24.5719007787464,23.6134488034271,22.34459581076,20.67494447334,19.3900974899528,19.0132555634342,19.1946923116424,18.2058032184759,17.4480004355093,16.4398733199267,17.005908011178,18.4419897959208,19.2486673130337,18.3989654639402,17.4659788594485,17.4340787643971,16.7815452663466,18.3050561104514,19.2060191059774,19.454341628415,19.9498138641773,19.9826832682104,20.4355577212243,23.9267224642908,25.7428638077077,28.2267082727555,30.627187212357,31.9189461112794,33.6643202871133,36.0212163293947
"Total GHGs in CO2 Eq.",4E2,"Forestry - Forest Land converted to Settlements - Biomass Burning - Controlled Burning","Land converted from forest land",kilotonne,56.1221843576989,53.5884064646716,50.9370905624764,50.5739961805854,52.4983810917373,48.4607972724038,54.6673709102974,62.2628720622212,63.1930432833232,80.6125463177591,30.243252413972,25.829063622657,31.0828381352554,60.4744407849492,99.4365833003679,98.7520151915009,34.8299986123036,53.6122923644262,66.0245705960488,55.0863285919825,121.457582691351,108.110815955648,101.765515225162,99.144899782815,78.3087511968247,110.258756518471,255.160890692159,197.12967673421,235.945561533523,204.084851986307,151.882120858555,191.038702909132,192.47233254023
"Total GHGs in CO2 Eq.",4E2,"Forestry - Forest Land converted to Settlements - Carbon stock change","Land converted from forest land",kilotonne,480.792809454819,462.211210053345,434.91598199086,421.487521894229,411.775507934584,388.698467279515,376.248596657154,371.039766934344,367.464962676763,396.890077738126,305.640802227569,288.733157671762,279.881010412205,333.019480368788,412.522878535398,422.098043525288,311.51852014731,455.284047681881,350.228782448732,324.576133646267,447.945096350236,439.069225279473,426.483901497263,428.92013680202,396.978218012744,452.578434537549,723.847347318367,657.612443872098,750.707583966153,732.862522818339,668.756431021909,752.624176052816,785.943104511185
"Total GHGs in CO2 Eq.",4E2,"Peatland - Forest Land converted to Settlements - Carbon stock change","Settlement drained",kilotonne,37.923943216322,38.0098536218383,37.666382051175,37.3254109232563,36.986932478846,36.6509403030023,36.3174223572575,35.986365573928,31.8352975025859,27.8011398987822,23.8475977137799,19.9810516709508,19.2710813741984,18.624360843484,18.0521137917289,17.4637479474477,16.7631493494363,23.801765733874,23.3318648291335,22.8671739129982,22.4259063649049,21.9754787380304,21.9427711360861,21.9330949053114,21.8972582860575,21.8651622026584,21.9505818678148,22.0244645644579,22.1051143610718,22.1626629502187,22.2282956624408,22.3106298236812,22.5934022072237
"Total GHGs in CO2 Eq.",4E2,"Settlement - Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization","Land converted to settlement",kilotonne,33.6792693494787,32.6895163729734,30.9753844443949,29.9050734400731,28.6850851756653,28.8699312679472,27.5407876649882,27.4725219855958,25.9551297117248,24.3159662669317,22.8265170229574,20.9263630570252,20.2055609857126,19.7820093474997,18.9536989287407,17.4167823845173,17.273205898457,16.1073615943281,15.4293148793864,15.07054259477,15.2604283880158,14.4422704905214,14.4647442916065,14.2863147785395,14.4722518696429,13.5747781430995,14.2290003443797,14.036192595869,15.430610476484,15.2491856784857,16.9659473784665,17.4922120704922,19.2908131848163
"Total GHGs in CO2 Eq.",4E2,"Settlement - Cropland converted to Settlements - Carbon stock change","Land converted to settlement",kilotonne,473.122719257565,453.471453342504,431.124280640035,408.673164273742,389.192233771086,410.347265970539,382.074439759782,385.657568389189,359.136560598325,330.549040019843,327.362989857271,286.388521310014,276.957184869573,277.26974061542,270.173416572811,254.959083522217,251.832175720672,229.520939385565,222.700390478473,208.571252784722,226.261697325096,199.605921934536,207.287298138419,203.851292169436,210.780978275363,184.302142390516,208.136146838511,208.736330298805,234.988007698838,226.981660835343,249.545644219462,256.504533095745,280.230955077157
"Total GHGs in CO2 Eq.",4E2,"Settlement - Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization","Land converted to settlement",kilotonne,220.631371858696,212.484187690892,206.138353348502,201.501160199917,196.335094679623,190.248431646036,181.814264319041,178.617674530707,169.004243124189,159.586487548454,147.049795932757,138.28435554324,132.691505140793,129.620575122682,123.275976211443,115.90525071952,106.505347411282,102.021990119418,96.9284127466432,92.2193371562195,86.3174872269232,82.6908031337932,79.2040245916439,76.5018443170019,73.4985179392005,72.0343846083776,72.1727895672447,71.127117593591,73.9334139776628,76.6070259114797,79.6160084120917,79.6573825715519,81.7190472401973
"Total GHGs in CO2 Eq.",4E2,"Settlement - Grassland converted to Settlements - Carbon stock change","Land converted to settlement",kilotonne,2940.52776049884,2834.36738580702,2748.91995703614,2694.20608667264,2619.88178768312,2532.84816342116,2415.51816593,2374.18075678334,2244.55615784996,2117.9690148526,1958.89603964012,1839.74275279484,1763.21633761353,1724.00685857778,1643.2481010337,1542.17001131218,1421.4846614418,1364.05051588258,1290.58445645205,1227.73190564808,1151.59295404824,1103.34566194758,1057.50366346073,1020.50958839289,980.07804292719,958.412009644643,962.844462494606,950.67563393452,986.684228829378,1023.92761056963,1066.26515710592,1066.8116082686,1094.04114162807
"Total GHGs in CO2 Eq.",4E2,"Settlement - Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization","Land converted to settlement",kilotonne,0.000177773082297342,0.000351194448705414,0.00052456642932405,0.000697938694218547,0.00087131124174339,0.00104468407026195,0.00121805717814646,0.0013914305637779,0.00156436460777996,0.00173731025427635,0.00220862696755043,0.00267995478860319,0.00315164310326825,0.0036233321112289,0.00409502180793934,0.00456671218888166,0.00503840324956564,0.00551098143830781,0.00598269482912674,0.00645440874608893,0.00705567153905798,0.00765693485079329,0.00808483308510594,0.00851273135940729,0.00894062995649358,0.00936852859115374,0.00979642726323925,0.0102243259726022,0.0106522247190953,0.0110801235025718,0.0112096626085998,0.0113392017513195,0.011468766519721
